EmployeeID,Date,CheckInTime,CheckOutTime
40,2047-09-30,12:57:15,20:27:33
40,2047-10-01,02:11:09,13:03:49
40,2047-10-02,16:07:56,20:35:30
40,2047-10-03,20:54:20,19:50:48
40,2047-10-04,09:42:54,12:43:31
40,2047-10-05,11:21:46,02:19:46
40,2047-10-06,21:23:22,02:59:56
40,2047-10-07,06:48:33,23:38:46
40,2047-10-08,22:22:14,17:09:23
40,2047-10-09,01:06:16,11:41:21
40,2047-10-10,22:29:37,07:23:34
40,2047-10-11,04:03:02,23:39:51
40,2047-10-12,13:52:27,22:32:28
40,2047-10-13,12:29:29,18:46:41
40,2047-10-14,21:54:26,17:20:01
40,2047-10-15,00:49:02,18:55:39
40,2047-10-16,02:40:07,20:57:10
40,2047-10-17,23:29:03,12:15:22
40,2047-10-18,18:29:32,10:14:10
40,2047-10-19,22:55:20,22:29:04
40,2047-10-20,07:30:57,22:59:24
40,2047-10-21,04:37:02,08:26:55
40,2047-10-22,05:24:07,23:20:48
40,2047-10-23,12:04:41,14:53:28
40,2047-10-24,02:10:00,02:52:41
40,2047-10-25,21:01:00,21:32:35
40,2047-10-26,21:27:22,19:41:53
40,2047-10-27,12:13:58,10:44:28
40,2047-10-28,05:43:26,08:23:30
40,2047-10-29,10:58:02,08:48:43
40,2047-10-30,19:07:56,15:46:51
40,2047-10-31,07:52:54,07:35:47
40,2047-11-01,05:03:38,05:37:24
40,2047-11-02,12:12:57,21:41:55
40,2047-11-03,13:32:01,17:18:31
40,2047-11-04,13:38:37,19:58:21
40,2047-11-05,19:04:24,19:26:56
40,2047-11-06,11:46:06,15:02:36
40,2047-11-07,13:13:55,04:09:29
40,2047-11-08,07:54:33,04:05:07
40,2047-11-09,19:07:57,06:06:09
40,2047-11-10,14:18:37,07:07:08
40,2047-11-11,12:12:29,08:12:56
40,2047-11-12,23:33:56,19:35:49
40,2047-11-13,20:28:40,13:49:53
40,2047-11-14,10:32:21,07:07:52
40,2047-11-15,01:19:09,17:19:32
40,2047-11-16,08:30:40,21:44:34
40,2047-11-17,16:24:08,01:51:34
40,2047-11-18,12:13:04,18:21:24
40,2047-11-19,20:37:47,17:00:37
40,2047-11-20,09:10:29,03:50:54
40,2047-11-21,17:46:47,19:46:04
40,2047-11-22,15:10:38,00:56:19
40,2047-11-23,00:59:36,17:09:42
40,2047-11-24,01:06:38,23:17:07
40,2047-11-25,19:25:33,01:51:55
40,2047-11-26,22:08:43,20:32:25
40,2047-11-27,14:42:38,02:58:41
40,2047-11-28,06:48:08,21:18:50
40,2047-11-29,15:03:01,14:25:43
40,2047-11-30,18:02:07,01:07:37
40,2047-12-01,13:24:32,19:18:21
40,2047-12-02,10:23:40,22:52:17
40,2047-12-03,00:44:32,23:48:30
40,2047-12-04,15:16:57,03:44:35
40,2047-12-05,19:04:22,15:51:44
40,2047-12-06,15:23:32,13:33:06
40,2047-12-07,11:37:36,06:59:05
40,2047-12-08,15:49:40,14:24:20
40,2047-12-09,09:19:58,00:05:49
40,2047-12-10,00:08:05,07:12:55
40,2047-12-11,20:45:21,22:52:08
40,2047-12-12,09:05:35,12:00:15
40,2047-12-13,19:01:34,10:40:30
40,2047-12-14,01:55:03,16:25:30
40,2047-12-15,07:02:33,21:16:26
40,2047-12-16,06:43:17,10:59:44
40,2047-12-17,13:05:22,23:33:58
40,2047-12-18,06:15:21,10:09:56
40,2047-12-19,16:54:55,13:34:37
40,2047-12-20,07:55:13,18:44:05
40,2047-12-21,23:40:33,16:51:39
40,2047-12-22,22:54:18,16:43:38
40,2047-12-23,00:28:32,04:46:30
40,2047-12-24,23:01:29,08:53:10
40,2047-12-25,00:42:51,11:38:29
40,2047-12-26,14:53:52,01:26:03
40,2047-12-27,21:25:14,07:53:46
40,2047-12-28,18:21:49,03:39:18
40,2047-12-29,04:25:27,11:39:22
40,2047-12-30,02:22:22,20:42:35
40,2047-12-31,09:03:41,21:22:48
40,2048-01-01,00:38:50,00:28:21
40,2048-01-02,16:55:15,06:42:13
40,2048-01-03,17:29:16,13:02:36
40,2048-01-04,14:38:30,11:28:12
40,2048-01-05,01:23:53,19:25:23
40,2048-01-06,03:28:44,11:26:04
40,2048-01-07,23:05:21,10:15:27
40,2048-01-08,23:14:12,09:52:02
40,2048-01-09,16:03:23,07:55:18
40,2048-01-10,11:20:11,20:52:14
40,2048-01-11,04:22:20,21:40:27
40,2048-01-12,05:10:55,05:40:51
40,2048-01-13,18:16:09,02:01:11
40,2048-01-14,06:18:13,01:45:27
40,2048-01-15,22:04:52,21:28:33
40,2048-01-16,07:39:25,16:26:39
40,2048-01-17,11:50:26,12:50:52
40,2048-01-18,20:43:42,10:00:59
40,2048-01-19,15:13:22,15:15:58
40,2048-01-20,23:07:44,22:45:40
40,2048-01-21,21:46:15,15:32:06
40,2048-01-22,22:18:11,13:16:21
40,2048-01-23,16:12:26,10:25:56
40,2048-01-24,00:50:42,23:06:36
40,2048-01-25,17:26:06,20:24:58
40,2048-01-26,13:51:53,06:43:20
40,2048-01-27,19:39:23,05:41:03
40,2048-01-28,10:01:37,06:12:38
40,2048-01-29,20:53:22,23:41:36
40,2048-01-30,01:40:18,05:01:35
40,2048-01-31,03:31:01,07:21:27
40,2048-02-01,02:05:41,18:43:00
40,2048-02-02,17:39:26,23:39:00
40,2048-02-03,20:35:27,01:03:39
40,2048-02-04,11:43:36,19:49:33
40,2048-02-05,10:57:37,16:54:07
40,2048-02-06,18:13:02,00:36:59
40,2048-02-07,00:09:52,07:28:33
40,2048-02-08,02:15:20,16:40:07
40,2048-02-09,04:34:21,19:01:45
40,2048-02-10,19:34:45,06:59:02
40,2048-02-11,07:23:21,21:40:34
40,2048-02-12,07:19:48,11:15:00
40,2048-02-13,02:40:24,18:27:03
40,2048-02-14,12:28:17,12:24:04
40,2048-02-15,22:51:55,20:41:43
40,2048-02-16,18:49:12,04:15:43
40,2048-02-17,15:48:12,05:45:29
40,2048-02-18,02:14:42,03:29:15
40,2048-02-19,12:22:06,12:20:57
41,2048-02-20,21:08:56,19:58:43
41,2048-02-21,05:30:36,18:16:44
41,2048-02-22,12:29:29,21:28:14
41,2048-02-23,15:37:28,06:31:53
41,2048-02-24,16:53:27,16:00:21
41,2048-02-25,08:55:26,17:11:18
41,2048-02-26,12:41:44,06:08:18
41,2048-02-27,05:40:56,11:11:02
41,2048-02-28,08:06:16,17:52:20
41,2048-02-29,14:19:19,12:13:43
41,2048-03-01,20:19:04,18:28:09
41,2048-03-02,13:11:46,17:52:47
41,2048-03-03,21:55:04,06:38:28
41,2048-03-04,14:33:56,13:59:36
41,2048-03-05,00:32:46,15:27:48
41,2048-03-06,19:27:25,11:45:46
41,2048-03-07,20:06:26,08:39:33
41,2048-03-08,13:06:48,03:25:03
41,2048-03-09,23:42:31,04:33:57
41,2048-03-10,05:11:09,21:49:59
41,2048-03-11,02:41:27,04:09:06
41,2048-03-12,16:39:14,18:16:36
41,2048-03-13,23:52:53,02:05:31
41,2048-03-14,16:58:37,18:58:09
41,2048-03-15,00:27:01,15:47:29
41,2048-03-16,14:28:20,07:35:02
41,2048-03-17,06:35:19,17:37:05
41,2048-03-18,13:15:43,02:05:01
41,2048-03-19,12:13:45,05:49:22
41,2048-03-20,00:26:56,13:41:29
41,2048-03-21,16:01:38,11:32:36
41,2048-03-22,03:52:59,18:43:33
41,2048-03-23,23:59:12,22:25:05
41,2048-03-24,13:59:59,14:14:05
41,2048-03-25,01:06:02,14:29:57
41,2048-03-26,10:57:50,01:10:34
41,2048-03-27,15:41:19,16:44:26
41,2048-03-28,00:25:21,21:39:13
41,2048-03-29,19:00:55,03:02:30
41,2048-03-30,19:53:01,12:29:34
41,2048-03-31,14:28:34,13:29:55
41,2048-04-01,16:12:01,19:34:37
41,2048-04-02,22:44:41,13:16:52
41,2048-04-03,15:29:21,22:02:54
41,2048-04-04,20:34:35,02:34:56
41,2048-04-05,05:18:13,01:13:06
41,2048-04-06,18:42:10,22:48:58
41,2048-04-07,22:14:11,18:22:33
41,2048-04-08,10:08:47,16:45:01
41,2048-04-09,01:01:12,07:34:40
41,2048-04-10,19:43:32,09:04:36
41,2048-04-11,14:05:45,11:55:08
41,2048-04-12,04:26:36,03:34:48
41,2048-04-13,23:16:04,05:33:27
41,2048-04-14,19:58:29,23:55:19
41,2048-04-15,09:17:23,10:37:23
41,2048-04-16,15:59:49,09:11:35
41,2048-04-17,19:37:15,03:27:21
41,2048-04-18,08:00:56,17:54:15
41,2048-04-19,18:10:10,21:01:24
41,2048-04-20,05:31:25,20:24:43
41,2048-04-21,17:00:42,06:22:42
41,2048-04-22,23:30:18,06:54:13
41,2048-04-23,21:59:25,21:33:52
41,2048-04-24,16:51:04,03:18:07
41,2048-04-25,19:13:29,23:57:22
41,2048-04-26,12:25:32,02:10:18
41,2048-04-27,19:26:09,05:02:12
41,2048-04-28,07:33:21,11:08:29
41,2048-04-29,02:14:14,19:10:44
41,2048-04-30,20:36:50,20:57:59
41,2048-05-01,05:59:22,05:03:58
41,2048-05-02,11:24:11,12:20:21
41,2048-05-03,03:13:28,13:39:40
41,2048-05-04,10:21:55,17:16:11
41,2048-05-05,09:15:13,09:49:03
41,2048-05-06,19:34:34,16:54:05
41,2048-05-07,17:54:05,14:46:24
41,2048-05-08,19:10:24,16:30:56
41,2048-05-09,10:05:42,12:46:08
41,2048-05-10,04:26:47,06:01:34
41,2048-05-11,01:39:48,14:57:03
41,2048-05-12,20:53:12,20:08:43
41,2048-05-13,12:48:57,02:13:26
41,2048-05-14,05:44:34,02:35:50
41,2048-05-15,11:44:55,14:58:39
41,2048-05-16,07:28:29,00:26:59
41,2048-05-17,09:39:33,20:06:31
41,2048-05-18,02:50:01,09:46:08
41,2048-05-19,00:19:37,15:13:34
41,2048-05-20,18:38:39,09:17:43
41,2048-05-21,03:52:08,03:51:18
41,2048-05-22,22:32:25,13:51:39
41,2048-05-23,18:48:20,19:19:38
41,2048-05-24,05:39:57,03:24:55
41,2048-05-25,04:02:19,13:51:36
41,2048-05-26,19:46:46,10:46:24
41,2048-05-27,09:40:06,06:15:33
41,2048-05-28,10:26:28,15:55:30
41,2048-05-29,07:55:56,15:55:41
41,2048-05-30,23:34:22,02:24:10
41,2048-05-31,17:44:43,10:41:47
41,2048-06-01,05:53:24,08:40:43
41,2048-06-02,04:37:19,16:12:03
41,2048-06-03,10:44:30,03:21:59
41,2048-06-04,18:35:36,04:09:58
41,2048-06-05,19:28:13,03:02:36
41,2048-06-06,22:43:54,04:03:01
41,2048-06-07,16:59:33,18:22:53
41,2048-06-08,17:03:11,03:09:18
41,2048-06-09,17:10:31,03:22:52
41,2048-06-10,08:57:58,00:16:48
41,2048-06-11,01:37:56,00:22:51
41,2048-06-12,06:51:13,15:08:16
41,2048-06-13,01:04:28,18:23:22
41,2048-06-14,17:52:36,22:38:34
41,2048-06-15,09:06:24,17:02:15
41,2048-06-16,07:58:17,08:49:17
41,2048-06-17,06:22:51,03:54:27
41,2048-06-18,13:02:10,13:43:08
41,2048-06-19,03:01:51,02:20:48
41,2048-06-20,21:19:10,05:27:38
41,2048-06-21,00:48:56,02:38:22
41,2048-06-22,23:27:04,07:51:37
41,2048-06-23,07:31:27,20:07:44
41,2048-06-24,22:54:36,10:53:11
41,2048-06-25,22:03:46,22:18:51
41,2048-06-26,12:58:34,22:55:27
41,2048-06-27,07:57:33,00:44:33
41,2048-06-28,14:15:37,20:28:00
41,2048-06-29,05:56:13,04:24:12
41,2048-06-30,17:51:19,22:07:42
41,2048-07-01,23:07:06,17:12:58
41,2048-07-02,20:04:19,23:32:31
41,2048-07-03,14:18:42,12:56:37
41,2048-07-04,19:31:35,01:13:55
41,2048-07-05,15:40:29,08:56:50
41,2048-07-06,21:32:43,12:00:54
41,2048-07-07,04:15:55,07:55:15
41,2048-07-08,10:18:29,01:35:38
41,2048-07-09,16:13:10,03:28:41
41,2048-07-10,11:55:08,00:59:34
41,2048-07-11,16:58:57,14:00:45
41,2048-07-12,06:52:31,17:51:29
41,2048-07-13,23:40:05,19:32:25
41,2048-07-14,18:34:34,23:37:04
41,2048-07-15,01:49:00,23:34:25
41,2048-07-16,14:37:29,10:34:03
41,2048-07-17,07:53:14,04:23:06
41,2048-07-18,00:03:09,10:49:57
41,2048-07-19,09:51:49,10:21:30
41,2048-07-20,10:39:52,22:29:43
41,2048-07-21,21:11:57,01:27:50
41,2048-07-22,16:15:00,17:34:47
41,2048-07-23,23:44:55,07:57:41
41,2048-07-24,06:16:14,01:07:03
41,2048-07-25,05:28:00,21:11:51
41,2048-07-26,11:21:28,01:44:54
41,2048-07-27,12:18:42,10:21:23
41,2048-07-28,17:53:01,21:54:19
41,2048-07-29,02:37:21,12:44:51
41,2048-07-30,17:07:45,16:44:58
41,2048-07-31,09:34:16,18:28:50
41,2048-08-01,07:35:35,04:57:13
41,2048-08-02,09:15:15,16:49:26
41,2048-08-03,19:05:34,21:52:56
41,2048-08-04,00:13:22,00:19:44
41,2048-08-05,20:12:24,03:51:47
41,2048-08-06,15:51:26,19:25:58
41,2048-08-07,12:45:28,19:39:11
41,2048-08-08,01:15:18,10:11:13
41,2048-08-09,05:41:11,09:25:03
41,2048-08-10,04:45:51,14:58:37
41,2048-08-11,22:46:54,23:26:36
41,2048-08-12,06:06:25,06:00:27
41,2048-08-13,09:53:31,18:19:27
41,2048-08-14,20:10:17,03:34:27
41,2048-08-15,18:59:11,00:38:09
41,2048-08-16,23:59:36,19:44:34
41,2048-08-17,06:38:20,17:26:58
41,2048-08-18,17:24:28,21:58:28
41,2048-08-19,16:40:02,01:30:19
41,2048-08-20,23:29:17,09:21:08
41,2048-08-21,04:39:53,09:51:24
41,2048-08-22,21:21:34,20:46:00
41,2048-08-23,03:34:25,04:01:23
41,2048-08-24,19:52:34,12:23:24
41,2048-08-25,17:12:04,19:33:38
41,2048-08-26,18:44:41,15:50:46
41,2048-08-27,04:23:13,10:26:12
41,2048-08-28,22:58:22,07:27:35
41,2048-08-29,21:37:13,01:43:25
41,2048-08-30,16:02:31,15:54:16
41,2048-08-31,12:57:46,16:15:27
41,2048-09-01,14:52:47,04:31:28
41,2048-09-02,07:54:52,06:39:53
41,2048-09-03,15:45:43,06:54:57
41,2048-09-04,15:56:03,14:57:30
41,2048-09-05,19:39:50,04:34:08
41,2048-09-06,17:51:31,19:26:37
41,2048-09-07,02:37:09,09:59:07
41,2048-09-08,02:10:06,21:04:30
41,2048-09-09,22:46:01,23:21:41
41,2048-09-10,15:33:42,08:39:13
41,2048-09-11,01:20:40,17:10:06
41,2048-09-12,00:46:37,02:22:19
41,2048-09-13,09:21:48,14:23:42
41,2048-09-14,22:54:34,01:06:48
41,2048-09-15,11:50:55,05:37:28
41,2048-09-16,17:11:32,18:10:46
41,2048-09-17,04:14:14,13:41:05
41,2048-09-18,03:25:52,10:53:19
41,2048-09-19,13:47:57,12:36:36
41,2048-09-20,20:33:09,08:51:30
41,2048-09-21,07:04:44,14:40:11
41,2048-09-22,02:28:35,14:04:29
41,2048-09-23,10:37:24,04:00:48
41,2048-09-24,19:35:37,23:12:45
41,2048-09-25,09:07:57,09:05:01
41,2048-09-26,18:57:29,15:41:46
41,2048-09-27,14:08:23,11:37:19
41,2048-09-28,18:00:24,18:36:50
41,2048-09-29,16:56:01,05:29:24
41,2048-09-30,05:57:05,09:16:20
41,2048-10-01,03:13:16,14:10:27
42,2048-10-02,21:42:18,22:12:34
42,2048-10-03,13:56:46,05:14:25
42,2048-10-04,05:49:08,02:45:30
42,2048-10-05,02:50:52,08:19:19
42,2048-10-06,18:18:44,13:56:19
42,2048-10-07,06:47:39,13:20:38
42,2048-10-08,18:08:30,08:11:57
42,2048-10-09,22:29:34,15:59:04
42,2048-10-10,04:56:52,02:09:51
42,2048-10-11,07:25:57,09:48:19
42,2048-10-12,17:06:18,16:57:20
42,2048-10-13,05:41:10,05:11:35
42,2048-10-14,13:40:54,08:08:14
42,2048-10-15,14:20:09,14:32:02
42,2048-10-16,10:42:26,07:10:12
42,2048-10-17,02:54:47,17:20:55
42,2048-10-18,22:30:10,07:23:42
42,2048-10-19,03:15:17,03:38:45
42,2048-10-20,01:54:01,18:21:47
42,2048-10-21,18:08:16,21:52:02
42,2048-10-22,20:44:38,20:56:07
42,2048-10-23,12:23:06,13:54:10
42,2048-10-24,22:01:32,12:25:12
42,2048-10-25,15:54:43,12:34:46
42,2048-10-26,05:06:08,07:43:47
42,2048-10-27,12:22:36,10:25:08
42,2048-10-28,10:19:08,15:19:26
42,2048-10-29,20:15:30,19:32:30
42,2048-10-30,11:17:03,20:06:32
42,2048-10-31,08:53:19,09:46:08
42,2048-11-01,20:29:58,00:12:42
42,2048-11-02,07:24:37,17:54:09
42,2048-11-03,16:24:18,23:34:56
42,2048-11-04,12:58:48,19:35:28
42,2048-11-05,19:29:34,17:39:03
42,2048-11-06,04:19:27,01:14:31
42,2048-11-07,09:14:12,02:40:51
42,2048-11-08,19:29:21,19:17:17
42,2048-11-09,10:32:25,00:58:55
42,2048-11-10,03:20:12,01:10:47
42,2048-11-11,21:15:50,18:28:42
42,2048-11-12,01:18:49,19:15:06
42,2048-11-13,05:54:30,21:11:57
42,2048-11-14,15:34:29,03:13:58
42,2048-11-15,01:30:42,15:53:36
42,2048-11-16,13:12:41,12:19:51
42,2048-11-17,07:28:57,12:18:12
42,2048-11-18,21:24:14,20:17:28
42,2048-11-19,01:13:02,21:30:05
42,2048-11-20,22:52:52,20:03:35
42,2048-11-21,13:15:20,12:02:32
42,2048-11-22,02:17:48,19:42:50
42,2048-11-23,15:33:55,09:59:08
42,2048-11-24,06:10:31,12:25:22
42,2048-11-25,22:35:56,22:39:58
42,2048-11-26,12:01:59,14:36:33
42,2048-11-27,22:46:50,15:50:07
42,2048-11-28,09:02:38,11:32:42
42,2048-11-29,23:37:56,02:57:30
42,2048-11-30,01:16:02,05:35:55
42,2048-12-01,15:22:34,07:47:21
42,2048-12-02,21:03:58,21:52:14
42,2048-12-03,12:02:05,23:43:33
42,2048-12-04,09:12:58,01:44:45
42,2048-12-05,11:07:13,19:51:10
42,2048-12-06,08:14:10,10:56:55
42,2048-12-07,14:21:57,01:45:44
42,2048-12-08,08:57:58,02:12:18
42,2048-12-09,06:02:28,17:27:22
42,2048-12-10,00:48:51,19:47:28
42,2048-12-11,16:22:25,22:38:36
42,2048-12-12,08:05:52,17:01:34
42,2048-12-13,09:55:02,09:06:59
42,2048-12-14,20:31:10,23:48:06
42,2048-12-15,00:51:46,05:15:55
42,2048-12-16,10:53:15,04:32:20
42,2048-12-17,08:13:48,22:06:18
42,2048-12-18,15:44:33,20:54:23
42,2048-12-19,20:39:11,12:43:55
42,2048-12-20,14:21:44,21:34:01
42,2048-12-21,22:58:16,18:31:33
42,2048-12-22,07:42:19,00:32:48
42,2048-12-23,17:44:24,17:05:42
42,2048-12-24,05:03:05,14:03:39
42,2048-12-25,17:56:04,20:13:51
42,2048-12-26,03:13:22,22:04:12
42,2048-12-27,23:36:45,08:16:41
42,2048-12-28,08:22:56,18:04:14
42,2048-12-29,04:50:58,11:42:05
42,2048-12-30,07:29:52,14:57:34
42,2048-12-31,22:02:50,04:12:39
42,2049-01-01,14:01:40,02:28:24
42,2049-01-02,05:20:42,18:18:06
42,2049-01-03,04:14:03,17:44:50
42,2049-01-04,06:49:20,15:37:49
42,2049-01-05,15:14:47,02:42:20
42,2049-01-06,00:15:11,11:48:58
42,2049-01-07,10:53:32,21:41:18
42,2049-01-08,21:10:43,06:07:08
42,2049-01-09,06:11:15,05:48:12
42,2049-01-10,10:48:36,21:00:12
42,2049-01-11,02:28:09,03:31:12
42,2049-01-12,21:37:34,11:00:17
42,2049-01-13,22:02:54,16:32:50
42,2049-01-14,09:56:50,22:11:02
42,2049-01-15,17:59:36,18:07:53
42,2049-01-16,21:17:07,18:39:18
42,2049-01-17,16:20:28,16:19:28
42,2049-01-18,04:25:45,15:02:17
42,2049-01-19,13:49:00,20:20:52
42,2049-01-20,00:21:22,16:01:33
42,2049-01-21,14:59:39,14:34:27
42,2049-01-22,07:46:47,23:37:28
42,2049-01-23,14:11:18,09:26:43
42,2049-01-24,21:21:31,16:34:39
42,2049-01-25,21:48:24,11:01:00
42,2049-01-26,22:01:15,08:17:58
42,2049-01-27,01:01:01,11:02:59
42,2049-01-28,01:33:05,19:52:35
42,2049-01-29,18:56:02,13:17:47
42,2049-01-30,04:05:44,17:36:53
42,2049-01-31,02:02:47,20:50:12
42,2049-02-01,08:55:01,18:17:37
42,2049-02-02,22:10:31,12:39:18
42,2049-02-03,18:59:30,06:59:28
42,2049-02-04,03:46:40,22:34:49
42,2049-02-05,18:46:41,02:04:15
42,2049-02-06,01:45:24,10:22:28
42,2049-02-07,04:11:16,23:06:49
42,2049-02-08,21:53:26,01:14:09
42,2049-02-09,07:27:31,01:16:05
42,2049-02-10,16:11:27,15:11:24
42,2049-02-11,19:40:20,21:44:07
42,2049-02-12,00:37:11,08:37:19
42,2049-02-13,16:00:36,20:38:53
42,2049-02-14,13:10:12,07:46:25
42,2049-02-15,22:38:52,09:29:58
42,2049-02-16,04:19:38,00:00:09
42,2049-02-17,07:22:42,02:35:09
42,2049-02-18,21:06:59,10:13:59
42,2049-02-19,14:05:13,07:24:32
42,2049-02-20,00:34:51,07:38:27
42,2049-02-21,23:37:14,19:25:22
42,2049-02-22,06:40:12,07:33:42
42,2049-02-23,11:23:08,23:23:49
42,2049-02-24,11:45:19,03:00:10
42,2049-02-25,08:03:25,03:20:01
42,2049-02-26,15:00:27,04:47:31
42,2049-02-27,06:00:37,22:14:56
42,2049-02-28,23:18:07,21:33:41
42,2049-03-01,08:57:49,10:48:45
42,2049-03-02,04:59:16,21:18:31
42,2049-03-03,02:59:11,16:35:01
42,2049-03-04,06:31:17,15:40:06
42,2049-03-05,23:10:15,12:47:36
42,2049-03-06,12:05:03,06:28:01
42,2049-03-07,08:43:55,00:47:40
42,2049-03-08,00:08:12,17:15:13
42,2049-03-09,14:36:57,11:59:36
42,2049-03-10,21:38:59,20:49:50
42,2049-03-11,10:19:08,17:26:34
42,2049-03-12,03:49:32,10:53:11
42,2049-03-13,08:02:07,03:25:29
42,2049-03-14,13:59:30,09:09:49
42,2049-03-15,03:52:31,01:12:25
42,2049-03-16,00:27:08,00:40:33
42,2049-03-17,03:24:22,09:28:35
42,2049-03-18,10:30:27,16:47:56
42,2049-03-19,01:58:39,10:13:15
42,2049-03-20,00:53:32,11:02:34
42,2049-03-21,11:32:25,07:49:31
42,2049-03-22,23:17:00,07:26:59
42,2049-03-23,11:58:11,08:51:35
42,2049-03-24,05:04:17,12:44:37
42,2049-03-25,00:53:18,17:06:58
42,2049-03-26,18:54:52,06:54:21
42,2049-03-27,05:55:53,16:14:34
42,2049-03-28,10:47:05,21:26:38
42,2049-03-29,22:11:46,07:51:15
42,2049-03-30,20:41:47,22:47:36
42,2049-03-31,15:20:37,20:38:53
42,2049-04-01,18:29:53,23:56:54
42,2049-04-02,10:42:22,23:00:30
42,2049-04-03,10:35:56,02:13:25
42,2049-04-04,19:47:13,21:32:07
42,2049-04-05,02:07:31,04:20:09
42,2049-04-06,02:20:47,06:34:23
42,2049-04-07,02:31:22,09:15:34
42,2049-04-08,02:57:25,09:18:38
42,2049-04-09,00:31:59,05:57:19
42,2049-04-10,00:48:42,09:20:51
42,2049-04-11,00:18:23,03:32:52
42,2049-04-12,18:38:58,13:22:04
42,2049-04-13,17:40:01,04:23:15
42,2049-04-14,22:53:03,08:40:07
42,2049-04-15,00:21:26,23:06:19
42,2049-04-16,05:01:39,10:00:53
42,2049-04-17,03:47:32,16:40:51
42,2049-04-18,01:29:27,21:41:00
42,2049-04-19,00:52:12,02:14:19
42,2049-04-20,20:37:22,03:20:50
42,2049-04-21,13:44:48,03:44:19
42,2049-04-22,06:55:17,01:22:06
42,2049-04-23,23:21:02,15:05:47
42,2049-04-24,04:53:15,15:22:05
42,2049-04-25,06:00:23,13:13:51
42,2049-04-26,21:27:34,10:16:43
42,2049-04-27,20:02:38,19:33:17
42,2049-04-28,18:33:47,05:37:14
42,2049-04-29,15:50:46,23:14:45
42,2049-04-30,01:03:32,19:39:32
42,2049-05-01,18:53:16,20:31:47
42,2049-05-02,14:49:51,20:07:22
42,2049-05-03,17:11:20,04:01:49
42,2049-05-04,01:05:18,08:34:03
42,2049-05-05,01:26:27,20:45:11
43,2049-05-06,10:50:09,12:39:02
43,2049-05-07,23:23:49,06:41:46
43,2049-05-08,04:56:22,15:04:56
43,2049-05-09,01:02:41,13:53:34
43,2049-05-10,01:07:30,19:04:21
43,2049-05-11,02:55:18,06:00:00
43,2049-05-12,00:05:13,13:12:35
43,2049-05-13,11:20:42,03:03:52
43,2049-05-14,11:13:48,04:11:02
43,2049-05-15,04:06:50,15:53:30
43,2049-05-16,03:04:03,12:39:35
43,2049-05-17,07:55:32,22:11:33
43,2049-05-18,00:42:45,17:59:07
43,2049-05-19,17:31:50,09:57:44
43,2049-05-20,10:33:17,12:42:58
43,2049-05-21,14:11:08,08:41:26
43,2049-05-22,13:51:13,09:20:33
43,2049-05-23,03:52:12,19:46:30
43,2049-05-24,20:27:43,06:56:54
43,2049-05-25,01:27:20,21:51:01
43,2049-05-26,23:40:37,02:10:35
43,2049-05-27,22:16:14,13:52:13
43,2049-05-28,05:42:40,03:19:51
43,2049-05-29,04:42:05,04:17:57
43,2049-05-30,23:17:19,01:08:13
43,2049-05-31,12:33:36,14:24:46
43,2049-06-01,07:20:36,18:45:00
43,2049-06-02,13:55:51,01:24:49
43,2049-06-03,18:38:26,13:28:58
43,2049-06-04,16:37:58,20:35:05
43,2049-06-05,00:01:36,09:36:31
43,2049-06-06,14:34:38,12:38:06
43,2049-06-07,22:35:49,06:25:54
43,2049-06-08,22:25:18,10:12:49
43,2049-06-09,01:00:21,06:58:10
43,2049-06-10,11:41:56,10:20:03
43,2049-06-11,17:41:31,12:05:09
43,2049-06-12,18:54:55,02:59:02
43,2049-06-13,11:32:37,05:20:09
43,2049-06-14,06:22:09,04:19:04
43,2049-06-15,19:47:59,03:43:43
43,2049-06-16,17:12:37,03:44:34
43,2049-06-17,16:50:18,07:43:42
43,2049-06-18,09:27:13,11:31:59
43,2049-06-19,23:12:10,19:49:57
43,2049-06-20,13:55:32,19:57:36
43,2049-06-21,15:58:16,19:05:25
43,2049-06-22,03:09:30,10:00:58
43,2049-06-23,18:37:09,02:22:54
43,2049-06-24,21:58:57,14:24:02
43,2049-06-25,02:09:59,12:04:10
43,2049-06-26,14:55:44,03:30:12
43,2049-06-27,21:28:41,05:19:17
43,2049-06-28,02:40:07,21:07:47
43,2049-06-29,07:20:02,03:54:39
43,2049-06-30,01:43:59,14:14:08
43,2049-07-01,00:49:21,07:36:05
43,2049-07-02,09:22:04,03:21:51
43,2049-07-03,23:07:03,22:27:36
43,2049-07-04,18:13:51,23:47:00
43,2049-07-05,04:53:46,02:34:59
43,2049-07-06,02:21:20,21:56:50
43,2049-07-07,07:46:40,14:51:55
43,2049-07-08,10:53:50,08:03:17
43,2049-07-09,06:07:03,09:44:12
43,2049-07-10,01:43:17,16:15:14
43,2049-07-11,10:04:11,06:00:47
43,2049-07-12,03:21:17,09:32:02
43,2049-07-13,12:00:05,18:19:13
43,2049-07-14,19:56:08,08:01:48
43,2049-07-15,22:02:57,23:13:52
43,2049-07-16,06:38:05,18:49:22
43,2049-07-17,10:26:09,21:30:36
43,2049-07-18,22:29:44,13:36:54
43,2049-07-19,09:31:02,13:46:27
43,2049-07-20,20:52:05,06:28:27
43,2049-07-21,19:31:25,07:13:49
43,2049-07-22,05:02:56,10:43:52
43,2049-07-23,02:59:21,21:31:45
43,2049-07-24,01:21:52,02:58:37
43,2049-07-25,04:08:52,16:05:20
